,,BACnet PID / Setpoint,BAV,#bard_penthouse_preheat/m240/setpt
,,BACnet PID / Input,BAV,#bard_penthouse_preheat/m240/input
,,BACnet PID / PID out,BAV,#bard_penthouse_preheat/m240/pidout
,Penthouse Reheat System,,,
,,HW Differential Pressure,BAI,#bard_reheat_system/hw_dp
,,Return Temperature,BAI,#bard_reheat_system/return_temperature
,,Supply Temperature,BAI,#bard_reheat_system/supply_temperature
,,Pump 6 Status,BBI,#bard_reheat_system/pump_status
,,Pump Speed,BAO,#bard_reheat_system/pump_speed
,,Steam Valve,BAO,#bard_reheat_system/steam_valve
,,Pump Start/Stop,BBO,#bard_reheat_system/pump_ss
,,chw_load_shed,BAV,#bard_reheat_system/m1116
,,Delta Pressure Setpt,BAV,#bard_reheat_system/dpstpt
,,Differential Pressure Setpoint,BAV,#bard_reheat_system/dp_stpt
,,Fixed Supply Temp Stpt,BAV,#bard_reheat_system/fixed_supply_temp_stpt
,,HWS Setpoint,BAV,#bard_reheat_system/hw_setpoint
,,Load Shed Setpoint,BAV,#bard_reheat_system/load_shed-stpt
,,P1 VFD Freq,BAV,#bard_reheat_system/p1_vfd_freq
,,Proportional In 1,BAV,#bard_reheat_system/prop_in_1
,,Proportional In 2,BAV,#bard_reheat_system/prop_in_2
,,Proportional Out 1,BAV,#bard_reheat_system/prop_out_1
,,Proportional Out 2,BAV,#bard_reheat_system/prop_out_2
,,SA Static Pressure,BAV,#bard_reheat_system/dstpr
,,SAT Deviation,BAV,#bard_reheat_system/sat_dev
,,steam_load_shed,BAV,#bard_reheat_system/m622
,,Supply Static Deviation,BAV,#bard_reheat_system/supply_static_dev
,,System Runtime Request,BAV,#bard_reheat_system/sys_req_rntm
,,Total DP Request,BAV,#bard_reheat_system/total_dp_req
,,Total Heat Request,BAV,#bard_reheat_system/total_ht_req
,,DP Setpoint Control,BBV,#bard_reheat_system/dp_stpt_control
,,EM Power Pressure Alarm Enable,BBV,#bard_reheat_system/em_press_enbl
,,EM Power Pump Alarm Enable,BBV,#bard_reheat_system/em_pump_enbl
,,EM Power Temp Alarm Enable,BBV,#bard_reheat_system/em_temp_enbl
,,Hot Water Supply Temp Stpt Select,BBV,#bard_reheat_system/hw_supply_temp_stpt_select
,,Manual Override Lock,BBV,#bard_reheat_system/man_ovrde_lock
,,Manual Override State,BBV,#bard_reheat_system/man_ovrde_state
,,Run,BBV,#bard_reheat_system/run
,,STPT 140,BBV,#bard_reheat_system/stpt_140
,,Zone Occupancy Status,BBV,#bard_reheat_system/occ_stat
,,HWRT_ERROR,BALM,#bard_reheat_system/hwrt_error
,,HWST_ERROR,BALM,#bard_reheat_system/hwst_error
,,HWST_HI,BALM,#bard_reheat_system/hwst_hi
,,HWST_LO,BALM,#bard_reheat_system/hwst_lo
,,PMP_FAIL,BALM,#bard_reheat_system/pmp_fail
,,PMP_HAND,BALM,#bard_reheat_system/pmp_hand
,,PRESS_HI,BALM,#bard_reheat_system/press_hi
,,PRESS_LO,BALM,#bard_reheat_system/press_lo
,,Chilled Water,ANI,#bard_reheat_system/chilled_load_shed
,,DP Requests #1,POLLTOT,#bard_reheat_system/in_dp_req_1
,,DP Requests #2,POLLTOT,#bard_reheat_system/in_dp_req_2
,,DP Requests #3,POLLTOT,#bard_reheat_system/in_dp_req_3
,,DP Requests #4,POLLTOT,#bard_reheat_system/in_dp_req_4
,,Emergency Power,BNI,#bard_reheat_system/em_power
,,Heat Requests #1,POLLTOT,#bard_reheat_system/in_heat_req_1
,,Heat Requests #2,POLLTOT,#bard_reheat_system/in_heat_req_2
,,Heat Requests #3,POLLTOT,#bard_reheat_system/in_heat_req_3
,,Heat Requests #4,POLLTOT,#bard_reheat_system/in_heat_req_4
,,OA Humidity,ANI,#bard_reheat_system/oah
,,OA Temp,ANI,#bard_reheat_system/oat
,,Runtime Minutes Requested #1,POLLMAX,#bard_reheat_system/in_run_req_1
,,Runtime Minutes Requested #2,POLLMAX,#bard_reheat_system/in_run_req_2
,,Runtime Minutes Requested #3,POLLMAX,#bard_reheat_system/in_run_req_3
,,Runtime Minutes Requested #4,POLLMAX,#bard_reheat_system/in_run_req_4
,,Steam,ANI,#bard_reheat_system/steam_load_shed
,,BACnet PID,BPID,#bard_reheat_system/m165
,,BACnet PID / Setpoint,BAV,#bard_reheat_system/m165/setpt
,,BACnet PID / Input,BAV,#bard_reheat_system/m165/input
,,BACnet PID / PID out,BAV,#bard_reheat_system/m165/pidout
,,BACnet PID,BPID,#bard_reheat_system/m240
,,BACnet PID / Setpoint,BAV,#bard_reheat_system/m240/setpt
,,BACnet PID / Input,BAV,#bard_reheat_system/m240/input
,,BACnet PID / PID out,BAV,#bard_reheat_system/m240/pidout
,EF-3 & 4,,,
,,EF-3 Status,BBI,#bard_ef-3_4/ef3_status
,,EF-4 Status,BBI,#bard_ef-3_4/ef4_status
,,EF-3 S/S,BBO,#bard_ef-3_4/efan3
,,EF-4 S/S,BBO,#bard_ef-3_4/efan4
,,point name,BBV,#bard_ef-3_4/m024
,,point name,BBV,#bard_ef-3_4/m043
,,Schedule,BBV,#bard_ef-3_4/schedule
,,EF3_FAIL,BALM,#bard_ef-3_4/ef3_fail
,,EF3_HAND,BALM,#bard_ef-3_4/ef3_hand
,,EF3_RNTM,BALM,#bard_ef-3_4/ef3_rntm
,,EF4_FAIL,BALM,#bard_ef-3_4/ef4_fail
,,EF4_HAND,BALM,#bard_ef-3_4/ef4_hand
,,EF4_RNTM,BALM,#bard_ef-3_4/ef4_rntm
,,OA Temp,ANI,#bard_ef-3_4/oat
,EF-5,,,
,,Setpoint,BSPTCS,#bard_ef-5/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_ef-5/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_ef-5/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_ef-5/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_ef-5/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_ef-5/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_ef-5/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_ef-5/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_ef-5/setpt/effective_heat_setpoint
,,MER Temp,BAI,#bard_ef-5/zone_temp
,,EF-5 Status,BBI,#bard_ef-5/ef_status
,,EF-5 S/S,BBO,#bard_ef-5/efan
,,Run,BBV,#bard_ef-5/run
,,Schedule,BBV,#bard_ef-5/schedule
,,Exhaust Fan Run Status,BMSV,#bard_ef-5/efan_run
,,EF_FAIL,BALM,#bard_ef-5/ef_fail
,,EF_HAND,BALM,#bard_ef-5/ef_hand
,,EF_RNTM,BALM,#bard_ef-5/ef_rntm
,,ZTMP_HI,BALM,#bard_ef-5/ztmp_hi
,,ZTMP_LO,BALM,#bard_ef-5/ztmp_lo
,,Demand Level,ANI,#bard_ef-5/demand_level
,,OA Temp,ANI,#bard_ef-5/oat
,TC-Air Alarm,,,
,,TC Air,BBI,#bard_penthouse_tc-air/fl_wtr
,,point name,BBV,#bard_penthouse_tc-air/m006
,,TC-AIR_ALARM,BALM,#bard_penthouse_tc-air/tcair_alm
,Penthouse Floor Water Alarm,,,
,,Floor Water,BBI,#bard_penthouse_floor_water/fl_wtr
,,point name,BBV,#bard_penthouse_floor_water/m006
,,FLOOR_WATER,BALM,#bard_penthouse_floor_water/flr_wtr_alm
,Office 414,,,
,,Setpoint,BSPTCS,#office_414/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#office_414/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#office_414/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#office_414/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#office_414/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#office_414/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#office_414/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#office_414/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#office_414/setpt/effective_heat_setpoint
,,Zone Temp,ASVI,#office_414/zone_temp
,,Not Used,BBI,#office_414/occ_sensor
,,Sensed Occupancy,BSVI,#office_414/sensed_occupancy
,,Heating Valve,BAO,#office_414/hw_valve
,,chw_load_shed,BAV,#office_414/m344
,,Corrected Setpoint Adjust,BAV,#office_414/corrected_sp_adj
,,Heating Run Request,BAV,#office_414/ht_run_for
,,Heat Request,BAV,#office_414/heat_request
,,Outside Air Temp,BAV,#office_414/oat_zs
,,point name,BAV,#office_414/m769
,,steam_load_shed,BAV,#office_414/m361
,,EM Power Condensation Alarm Enable,BBV,#office_414/em_condensation_enbl
,,EM Power DAT Alarm Enable,BBV,#office_414/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#office_414/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#office_414/em_zone_enbl
,,Energy Saving Mode,BBV,#office_414/energy_saving_mode
,,Occ Status,BBV,#office_414/occ_status
,,Override Off,BBV,#office_414/ovrd_off
,,Override On,BBV,#office_414/ovrd
,,point name,BBV,#office_414/m457
,,Run,BBV,#office_414/run
,,Schedule,BBV,#office_414/schedule
,,point name,BMSV,#office_414/m381
,,ZS_COMM,BALM,#office_414/zs_comm
,,ZST_FAIL,BALM,#office_414/zst_fail
,,ZTMP_HI,BALM,#office_414/ztmp_hi
,,ZTMP_LO,BALM,#office_414/ztmp_lo
,,Chilled Water,ANI,#office_414/chilled_load_shed
,,Clg Dmd Level,ANI,#office_414/clg_demand_level
,,Emergency Power,BNI,#office_414/em_power
,,Htg Dmd Level,ANI,#office_414/htg_demand_level
,,OA Humidity,ANI,#office_414/oah
,,OA Temp,ANI,#office_414/oat
,,Setpt Adjust,ANI,#office_414/setpt_adj
,,Steam,ANI,#office_414/steam_load_shed
,Office 400CB,,,
,,Setpoint,BSPTCS,#bard_office_400cb/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_office_400cb/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_office_400cb/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_office_400cb/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_office_400cb/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_office_400cb/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_office_400cb/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_office_400cb/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_office_400cb/setpt/effective_heat_setpoint
,,Zone Temp,ASVI,#bard_office_400cb/zone_temp
,,Not Used,BBI,#bard_office_400cb/occ_sensor
,,Sensed Occupancy,BSVI,#bard_office_400cb/sensed_occupancy
,,Heating Valve,BAO,#bard_office_400cb/hw_valve
,,chw_load_shed,BAV,#bard_office_400cb/m344
,,Corrected Setpoint Adjust,BAV,#bard_office_400cb/corrected_sp_adj
,,Heating Run Request,BAV,#bard_office_400cb/ht_run_for
,,Heat Request,BAV,#bard_office_400cb/heat_request
,,Outside Air Temp,BAV,#bard_office_400cb/oat_zs
,,point name,BAV,#bard_office_400cb/m769
,,steam_load_shed,BAV,#bard_office_400cb/m361
,,EM Power Condensation Alarm Enable,BBV,#bard_office_400cb/em_condensation_enbl
,,EM Power DAT Alarm Enable,BBV,#bard_office_400cb/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#bard_office_400cb/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_office_400cb/em_zone_enbl
,,Energy Saving Mode,BBV,#bard_office_400cb/energy_saving_mode
,,Occ Status,BBV,#bard_office_400cb/occ_status
,,Override Off,BBV,#bard_office_400cb/ovrd_off
,,Override On,BBV,#bard_office_400cb/ovrd
,,point name,BBV,#bard_office_400cb/m457
,,Run,BBV,#bard_office_400cb/run
,,Schedule,BBV,#bard_office_400cb/schedule
,,point name,BMSV,#bard_office_400cb/m381
,,ZS_COMM,BALM,#bard_office_400cb/zs_comm
,,ZST_FAIL,BALM,#bard_office_400cb/zst_fail
,,ZTMP_HI,BALM,#bard_office_400cb/ztmp_hi
,,ZTMP_LO,BALM,#bard_office_400cb/ztmp_lo
,,Chilled Water,ANI,#bard_office_400cb/chilled_load_shed
,,Clg Dmd Level,ANI,#bard_office_400cb/clg_demand_level
,,Emergency Power,BNI,#bard_office_400cb/em_power
,,Htg Dmd Level,ANI,#bard_office_400cb/htg_demand_level
,,OA Humidity,ANI,#bard_office_400cb/oah
,,OA Temp,ANI,#bard_office_400cb/oat
,,Setpt Adjust,ANI,#bard_office_400cb/setpt_adj
,,Steam,ANI,#bard_office_400cb/steam_load_shed
,Office 416,,,
,,Setpoint,BSPTCS,#bard_office_416/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_office_416/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_office_416/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_office_416/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_office_416/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_office_416/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_office_416/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_office_416/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_office_416/setpt/effective_heat_setpoint
,,Fan 1 Current,BAI,#bard_office_416/fan_1_current
,,Supply Air Temperature 1,BAI,#bard_office_416/sat1
,,Zone Temp,ASVI,#bard_office_416/zone_temp
,,Sensed Occupancy,BSVI,#bard_office_416/sensed_occupancy
,,Cooling Valve,BAO,#bard_office_416/chw_valve
,,Heating Valve,BAO,#bard_office_416/hw_valve
,,Fan SS,BBO,#bard_office_416/fan_ss
,,Active Zone,BAV,#bard_office_416/active_zones
,,chw_load_shed,BAV,#bard_office_416/m344
,,Color,BAV,#bard_office_416/color_av
,,Cooling Percent,BAV,#bard_office_416/cooling_percent_av
,,Cooling Setpoint,BAV,#bard_office_416/cooling_setpoint_av
,,Cool Request,BAV,#bard_office_416/cool_request
,,EI Weighting,BAV,#bard_office_416/ei_weight
,,Environmental Index Count,BAV,#bard_office_416/item_count
,,Heating Percent,BAV,#bard_office_416/heating_percent_av
,,Heating Setpoint,BAV,#bard_office_416/heating_setpoint_av
,,Heat Request,BAV,#bard_office_416/heat_request
,,Lab_Setback,BAV,#bard_office_416/lab_setback_av
,,LabSchedule,BAV,#bard_office_416/lab_schedule_av
,,Lab Schedule Count,BAV,#bard_office_416/lab_schedule_count_av
,,Lab Setback Count,BAV,#bard_office_416/lab_setback_count_av
,,Metric,BAV,#bard_office_416/metric_conv
,,Non-LabSchedule,BAV,#bard_office_416/non-lab_schedule_av
,,Non-Lab Schedule Count,BAV,#bard_office_416/non-lab_schedule_count_av
,,Non-Lab Setback,BAV,#bard_office_416/non-lab_setback_av
,,Non-Lab Setback Count,BAV,#bard_office_416/non-lab_setback_count_av
,,OA Humidity,BAV,#bard_office_416/oa_humidity
,,OA Temperature,BAV,#bard_office_416/oa_temperature
,,Occupied Setback,BAV,#bard_office_416/occupied_setback
,,point name,BAV,#bard_office_416/m339
,,Run Request,BAV,#bard_office_416/sys_run_req
,,Setpoint Adjust,BAV,#bard_office_416/sp_adj_av
,,steam_load_shed,BAV,#bard_office_416/m361
,,Zone EI Time Satisfied,BAV,#bard_office_416/zn_ei_time_sat
,,Zone EI Total Weight,BAV,#bard_office_416/total_weight
,,Zone Environmental Index,BAV,#bard_office_416/zn_enviro_indx
,,Zone Weighted Environmental Index,BAV,#bard_office_416/enviro_windx
,,Cool DP Request,BBV,#bard_office_416/cool_dp_request
,,EM Power CO2 Alarm Enable,BBV,#bard_office_416/em_co2_enbl
,,EM Power DAT Alarm Enable,BBV,#bard_office_416/em_dat_enbl
,,EM Power Fan Alarm Enable,BBV,#bard_office_416/em_fan_enbl
,,EM Power Zone Temp Alarm Enable,BBV,#bard_office_416/em_zone_enbl
,,Energy Saving,BBV,#bard_office_416/energy_saving
,,Fan 1 Status,BBV,#bard_office_416/fan_1_status
,,Fan Status Display,BBV,#bard_office_416/fan_status_display
,,General Maintenance,BBV,#bard_office_416/general_maintenance
,,General Zone Alarm,BBV,#bard_office_416/general_zone_alarm
,,Graphic-Occ,BBV,#bard_office_416/graphic-occ
,,Local Occupied,BBV,#bard_office_416/local_occupied_bv
,,Occupied,BBV,#bard_office_416/occupied_bv
,,point name,BBV,#bard_office_416/m337
,,point name,BBV,#bard_office_416/m457
,,schedule,BBV,#bard_office_416/schedule
,,Scheduled Occupied,BBV,#bard_office_416/scheduled_occupied_bv
,,Vacancy,BBV,#bard_office_416/vacancy
,,Vacancy Mode Status,BBV,#bard_office_416/vac_stat
,,Fan Speed Control,BMSV,#bard_office_416/fan_speed_control
,,Fan Speed Manual Select,BMSV,#bard_office_416/fan_speed_manual_select
,,point name,BMSV,#bard_office_416/m381
,,Zone Mode Manual Select,BMSV,#bard_office_416/zone_mode_manual_select
,,Zone Mode Status Display,BMSV,#bard_office_416/zone_mode_status_display
,,FAN_1_FAIL,BALM,#bard_office_416/fan_1_fail
,,FAN_1_HAND,BALM,#bard_office_416/fan_1_hand
,,SAT1_ERROR_ALRM,BALM,#bard_office_416/sat1_error_alrm
,,Zone Temp Alarm,BALM,#bard_office_416/ztmp_alrm
,,ZS Alarm,BALM,#bard_office_416/zs_alrm
,,Chilled Water,ANI,#bard_office_416/chilled_load_shed
,,Emergency Power,BNI,#bard_office_416/em_power
,,OA Dewpt,ANI,#bard_office_416/dewpt
,,OA Humidity,ANI,#bard_office_416/oah
,,OA Temp,ANI,#bard_office_416/oat
,,Setpt Adjust,ANI,#bard_office_416/setpt_adj
,,Steam,ANI,#bard_office_416/steam_load_shed
,,Write Back to Auto,ANO2,#bard_office_416/m313
,,Write Back to Auto,ANO2,#bard_office_416/m685
,MUA-1,,,
,,MUA 1 Current,BAI,#bard_mua-1/mua-1_current
,,Pump Alarm,BBI,#bard_mua-1/pump_alarm
,,Pump Status,BBI,#bard_mua-1/pump_status
,,Pump SS,BBO,#bard_mua-1/pump_ss
,,MUA Status,BBV,#bard_mua-1/mua_status
,,FAN_1_FAIL,BALM,#bard_mua-1/fan_1_fail
,,FAN_1_HAND,BALM,#bard_mua-1/fan_1_hand
,,OA Humidity,ANI,#bard_mua-1/oah
,,OA Temp,ANI,#bard_mua-1/oat
/Cornell University/Biotech Server/Kimball Thurston Bard/Bard Hall/Third Floor/Lab 356,,,,
,Lab 356,,,
,,Setpoint,BSPTCS,#bard_hall_lab_356/setpt
,,Setpoint / Cooling Occupied Setpoint,BAV,#bard_hall_lab_356/setpt/occupied_cool_setpoint
,,Setpoint / Heating Occupied Setpoint,BAV,#bard_hall_lab_356/setpt/occupied_heat_setpoint
,,Setpoint / Cooling Unoccupied Setpoint,BAV,#bard_hall_lab_356/setpt/unoccupied_cool_setpoint
,,Setpoint / Heating Unoccupied Setpoint,BAV,#bard_hall_lab_356/setpt/unoccupied_heat_setpoint
,,Setpoint / Cooling Setpoint Adjust,BAV,#bard_hall_lab_356/setpt/cool_setpoint_adjust
,,Setpoint / Heating Setpoint Adjust,BAV,#bard_hall_lab_356/setpt/heat_setpoint_adjust
,,Setpoint / Effective Cooling Setpoint,BAV,#bard_hall_lab_356/setpt/effective_cool_setpoint
,,Setpoint / Effective Heating Setpoint,BAV,#bard_hall_lab_356/setpt/effective_heat_setpoint
,,EVAV-1 Flow Feedback,BAI,#bard_hall_lab_356/evav-1_flow_fbk
,,EVAV-2 Flow Feedback,BAI,#bard_hall_lab_356/evav-2_flow_fbk
,,EVAV-6 Flow Feedback,BAI,#bard_hall_lab_356/evav-6_flow_fbk
,,EVAV-7 Flow Feedback,BAI,#bard_hall_lab_356/evav-7_flow_fbk
,,EVAV-8 Flow Feedback,BAI,#bard_hall_lab_356/evav-8_flow_fbk
,,Fume Hood-1 Flow Feedback,BAI,#bard_hall_lab_356/fh-1_flow_fbk
,,Fume Hood-1 Sash Position Input,BAI,#bard_hall_lab_356/fh-1_sash_pos
,,Fume Hood-2 Flow Feedback,BAI,#bard_hall_lab_356/fh-2_flow_fbk
,,Fume Hood-2 Sash Position Input,BAI,#bard_hall_lab_356/fh-2_sash_pos
,,Fume Hood-3 Flow Feedback,BAI,#bard_hall_lab_356/fh-3_flow_fbk
,,Fume Hood-3 Sash Position Input,BAI,#bard_hall_lab_356/fh-3_sash_pos
,,VAV-2 Flow Feedback,BAI,#bard_hall_lab_356/vav-2_flow_fbk
,,VAV-2 SA Temp,BAI,#bard_hall_lab_356/vav-2_sat
,,VAV-3 Flow Feedback,BAI,#bard_hall_lab_356/vav-3_flow_fbk
,,VAV-3 SA Temp,BAI,#bard_hall_lab_356/vav-3_sat
,,Zone Temp,ASVI,#bard_hall_lab_356/zone_temp
,,EVAV-1 Flow Alarm,BBI,#bard_hall_lab_356/evav-1_flow_alm
,,EVAV-2 Flow Alarm,BBI,#bard_hall_lab_356/evav-2_flow_alm
,,EVAV-6 Flow Alarm,BBI,#bard_hall_lab_356/evav-6_flow_alm
,,EVAV-7 Flow Alarm,BBI,#bard_hall_lab_356/evav-7_flow_alm
,,EVAV-8 Flow Alarm,BBI,#bard_hall_lab_356/evav-8_flow_alm
,,Fume Hood-1 Flow Alarm,BBI,#bard_hall_lab_356/fh-1_flow_alm
,,Fume Hood-2 Flow Alarm,BBI,#bard_hall_lab_356/fh-2_flow_alm
,,Fume Hood-3 Flow Alarm,BBI,#bard_hall_lab_356/fh-3_flow_alm
,,Initiate Exhaust Purge,BBI,#bard_hall_lab_356/initiate_exhaust_purge
,,Occupancy Sensor,BBI,#bard_hall_lab_356/occ
,,VAV-2 Flow Alarm,BBI,#bard_hall_lab_356/vav-2_flow_alm
,,VAV-3 Flow Alarm,BBI,#bard_hall_lab_356/vav-3_flow_alm
,,EVAV-1 Flow Setpoint,BAO,#bard_hall_lab_356/evav-1_flowsp
,,EVAV-2 Flow Setpoint,BAO,#bard_hall_lab_356/evav-2_flowsp
,,EVAV-6 Flow Setpoint,BAO,#bard_hall_lab_356/evav-6_flowsp
,,EVAV-7 Flow Setpoint,BAO,#bard_hall_lab_356/evav-7_flowsp
,,EVAV-8 Flow Setpoint,BAO,#bard_hall_lab_356/evav-8_flowsp
,,Fintube Radiation Valves,BAO,#bard_hall_lab_356/ftr
,,VAV-2 Flow Setpoint,BAO,#bard_hall_lab_356/vav-2_flowsp
,,VAV-2 Reheat Valve,BAO,#bard_hall_lab_356/vav-2_reheat_valve
,,VAV-3 Flow Setpoint,BAO,#bard_hall_lab_356/vav-3_flowsp
,,VAV-3 Reheat Valve,BAO,#bard_hall_lab_356/vav-3_reheat_valve
,,Fume Hood-1 Occ,BBO,#bard_hall_lab_356/fh-1_occ_do
,,Fume Hood-2 Occ,BBO,#bard_hall_lab_356/fh-2_occ_do
,,Fume Hood-3 Occ,BBO,#bard_hall_lab_356/fh-3_occ_do
,,% Furniture,BAV,#bard_hall_lab_356/furniture_percent
,,Active Zone,BAV,#bard_hall_lab_356/active_zones
,,Air Changes per Hour,BAV,#bard_hall_lab_356/ach
,,Airflow,BAV,#bard_hall_lab_356/flow
,,Ceiling Height,BAV,#bard_hall_lab_356/clg_ht
,,chw_load_shed,BAV,#bard_hall_lab_356/m344
,,Cool Request,BAV,#bard_hall_lab_356/cool_request
,,Cubic ft of Furniture,BAV,#bard_hall_lab_356/furniture_ft3
,,EI Weighting,BAV,#bard_hall_lab_356/ei_weight
,,Environmental Index Count,BAV,#bard_hall_lab_356/item_count
,,EVAV-1 CFM vLT,BAV,#bard_hall_lab_356/evav-1_cfm_vlt
,,EVAV-1 Flow,BAV,#bard_hall_lab_356/evav-1_flow_disp
,,EVAV-1 Flow Setpoint,BAV,#bard_hall_lab_356/evav-1_flow_sp_disp
,,EVAV-1 Flow Stpt Deviation,BAV,#bard_hall_lab_356/evav-1_flo_stpt_dev
,,EVAV-1 Max,BAV,#bard_hall_lab_356/evav-1_max
,,EVAV-1 Min,BAV,#bard_hall_lab_356/evav-1_min
,,EVAV-1 Setpoint,BAV,#bard_hall_lab_356/evav-1_setpt
,,EVAV-2 CFM vLT,BAV,#bard_hall_lab_356/evav-2_cfm_vlt
,,EVAV-2 Flow,BAV,#bard_hall_lab_356/evav-2_flow_disp
,,EVAV-2 Flow Setpoint,BAV,#bard_hall_lab_356/evav-2_flow_sp_disp
,,EVAV-2 Flow Stpt Deviation,BAV,#bard_hall_lab_356/evav-2_flo_stpt_dev
,,EVAV-2 Max,BAV,#bard_hall_lab_356/evav-2_max
,,EVAV-2 Min,BAV,#bard_hall_lab_356/evav-2_min
,,EVAV-2 Setpoint,BAV,#bard_hall_lab_356/evav-2_setpt
,,EVAV-6 CFM vLT,BAV,#bard_hall_lab_356/evav-6_cfm_vlt
,,EVAV-6 Flow,BAV,#bard_hall_lab_356/evav-6_flow_disp
,,EVAV-6 Flow Setpoint,BAV,#bard_hall_lab_356/evav-6_flow_sp_disp
,,EVAV-6 Flow Stpt Deviation,BAV,#bard_hall_lab_356/evav-6_flo_stpt_dev
,,EVAV-6 Max,BAV,#bard_hall_lab_356/evav-6_max
,,EVAV-6 Min,BAV,#bard_hall_lab_356/evav-6_min
,,EVAV-6 Setpoint,BAV,#bard_hall_lab_356/evav-6_setpt
,,EVAV-7 CFM vLT,BAV,#bard_hall_lab_356/evav-7_cfm_vlt
,,EVAV-7 Flow,BAV,#bard_hall_lab_356/evav-7_flow_disp
,,EVAV-7 Flow Setpoint,BAV,#bard_hall_lab_356/evav-7_flow_sp_disp
,,EVAV-7 Flow Stpt Deviation,BAV,#bard_hall_lab_356/evav-7_flo_stpt_dev
,,EVAV-7 Max,BAV,#bard_hall_lab_356/evav-7_max
,,EVAV-7 Min,BAV,#bard_hall_lab_356/evav-7_min
,,EVAV-7 Setpoint,BAV,#bard_hall_lab_356/evav-7_setpt
,,EVAV-8 CFM vLT,BAV,#bard_hall_lab_356/evav-8_cfm_vlt
,,EVAV-8 Flow,BAV,#bard_hall_lab_356/evav-8_flow_disp
,,EVAV-8 Flow Setpoint,BAV,#bard_hall_lab_356/evav-8_flow_sp_disp
,,EVAV-8 Flow Stpt Deviation,BAV,#bard_hall_lab_356/evav-8_flo_stpt_dev
,,EVAV-8 Max,BAV,#bard_hall_lab_356/evav-8_max
,,EVAV-8 Min,BAV,#bard_hall_lab_356/evav-8_min
,,EVAV-8 Setpoint,BAV,#bard_hall_lab_356/evav-8_setpt
,,Exhaust Purge Flow Setpoint,BAV,#bard_hall_lab_356/evav1_purge_flow_setpt
,,FH-1 Flow,BAV,#bard_hall_lab_356/fh1_flow_disp
,,FH-2 Flow,BAV,#bard_hall_lab_356/fh2_flow_disp
,,FH-3 Flow,BAV,#bard_hall_lab_356/fh3_flow_disp
,,Flow Differential,BAV,#bard_hall_lab_356/differential
,,Fume Hood-1 Sash Position,BAV,#bard_hall_lab_356/fh1_sash_disp
,,Fume Hood-2 Sash Position,BAV,#bard_hall_lab_356/fh2_sash_disp
