oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
,,2024-091-6005,6005,54046,"Hood Fume, 2024-105",105,105 Hood Room,OPERATING,,,,,,,,
,,2024-091-6006,6006,54047,"Hood Fume, 2024-106",106,106 Hood Room,HIBERNATION,,,,,,,,
,,2024-091-6007,6007,54048,"Hood,Fume, 2024-107-A",107,107 Hood Room,OPERATING,,,,,,,,
,,2024-091-6008,6008,54049,"Hood Fume, 2024-108",108,108 Hood Room,OPERATING,,,,,,,,
,,2024-091-6009,6009,54050,"Hood Fume, 2024-110",110,110 Hood Room,OPERATING,,,,,,,,
,,2024-091-6010,6010,54051,"Hood Fume, 2024-111",111,111 Hood Room,OPERATING,,,,,,,,
,,2024-091-6011,6011,54052,"Hood,Fume, 2024-202",202,202 Hood Room,OPERATING,,,,,,,,
,,2024-091-6014,6014,54055,"Hood,Fume, 2024-203",203,203 Hood Room,OPERATING,,,,,,,,
,,2024-091-6015,6015,54056,"Hood,Fume, 2024-204",204,204 Hood Room,OPERATING,,,,,,,,
,,2024-091-6016,6016,54057,"Hood,Fume, 2024-205",205,205 Hood Room,OPERATING,,,,,,,,
,,2024-091-6019,6019,54060,"Hood Fume, 2024-207",207,207 Hood Room,OPERATING,,,,,,,,
,,2024-091-6021,6021,54062,"Hood Fume, 2024-209",209,209 Hood Room,OPERATING,,,,,,,,
,,2024-091-6022,6022,54063,"Hood Fume, 2024-210",210,210 Hood Room,OPERATING,,,,,,,,
,,2024-091-6023,6023,54064,"Hood Fume, 2024-211",211,211 Hood Room,OPERATING,,,,,,,,
,,2024-091-6024,6024,54065,"Hood Fume, 2024-212",212,212 Hood Room,OPERATING,,,,,,,,
,,2024-091-6025,6025,54066,"Hood Fume, 2024-230",230,230 Hood Room,OPERATING,,,,,,,,
,,2024-091-6026,6026,54067,"Hood Fume, 2024-301",301,301 Hood Room,OPERATING,,,,,,,,
,,2024-091-6027,6027,54068,"Hood Fume, 2024-302",302,302 Hood Room,OPERATING,,,,,,,,
,,2024-091-6028,6028,54069,"Hood Fume, 2024-303",303,303 Hood Room,OPERATING,,,,,,,,
,,2024-091-6029,6029,54070,"Hood Fume, 2024-304",304,304 Hood Room,OPERATING,,,,,,,,
,,2024-091-6030,6030,54071,"Hood,Fume, 2024-305",305,305 Hood Room,OPERATING,,,,,,,,
,,2024-091-6031,6031,54072,"Hood Fume, 2024-305-L",305,305 Hood Room,OPERATING,,,,,,,,
,,2024-091-6032,6032,54073,"Hood Fume, 2024-306",306,306 Hood Room,OPERATING,,,,,,,,
,,2024-091-6033,6033,54074,"Hood Fume, 2024-307",307,307 Hood Room,OPERATING,,,,,,,,
,,2024-091-6034,6034,54075,"Hood Fume, 2024-308",308,308 Hood Room,OPERATING,,,,,,,,
,,2024-091-6035,6035,54076,"Hood Fume, 2024-309",309,309 Hood Room,OPERATING,,,,,,,,
,,2024-091-6036,6036,54077,"Hood Fume, 2024-310",310,310 Hood Room,OPERATING,,,,,,,,
,,2024-091-6037,6037,54078,"Hood Fume, 2024-311",311,311 Hood Room,OPERATING,,,,,,,,
,,2024-091-6038,6038,54079,"Hood Fume, 2024-344",344,344 Hood Room,OPERATING,,,,,,,,
,,2024-091-6039,6039,54080,"Hood,Fume, 2024-B01-1",B01,B01 Hood Room,OPERATING,,,,,,,,
,,2024-091-6040,6040,54081,"Hood Fume, 2024-B02",B02,B02 Hood Room,OPERATING,,,,,,,,
,,2024-091-6041,6041,54082,"Hood Fume, 2024-B05-E",B05,B05 Hood Room,OPERATING,,,,,,,,
,,2024-091-6042,6042,54083,"Hood Fume, 2024-B05-W",B05,B05,OPERATING,,,,,,,,
,,2024-091-6044,6044,55869,"Hood,Fume, 2024-B04-N",B04-N,B04-N,OPERATING,,,,,,,,
,,2024-091-6045,6045,55870,"Hood,Fume, 2024-B04-S",B04-N,B04,OPERATING,,,,,,,,
,,2024-091-6047,6047,102312,"Hood,Fume, 2024-B06",B06,B06,OPERATING,,,,,,,,
,,2024-091-6048,6048,110128,"Hood,Fume, 2024-107-B",107,107,OPERATING,,,,,,,,
,,2024-091-6049,6049,128958,"Hood,Fume, 2024-267-1",267,267,OPERATING,,,,,,,,
,,2024-091-6050,6050,128959,"Hood,Fume, 2024-267-2",267,267,OPERATING,,,,,,,,
,,2024-091-6051,6051,128960,"Hood,Fume, 2024-267-3",267,267,OPERATING,,,,,,,,
,,2024-091-6052,6052,128961,"Hood,Fume, 2024-267-4",267,267,OPERATING,,,,,,,,
,,2024-091-6053,6053,128962,"Hood,Fume, 2024-267-5",267,267,OPERATING,,,,,,,,
,,2024-091-6054,6054,128963,"Hood,Fume, 2024-267-6",267,267,OPERATING,,,,,,,,
,,2024-091-6055,6055,128964,"Hood,Fume, 2024-276D-1",276D,276D,OPERATING,,,,,,,,
,,2024-091-6056,6056,128965,"Hood,Fume, 2024-276D-2",276D,276D,OPERATING,,,,,,,,
,,2024-091-6057,6057,128966,"Hood,Fume, 2024-367-1",367,367,OPERATING,,,,,,,,
,,2024-091-6058,6058,128967,"Hood,Fume, 2024-367-2",367,367,OPERATING,,,,,,,,
,,2024-091-6059,6059,128968,"Hood,Fume, 2024-367-3",367,367,OPERATING,,,,,,,,
,,2024-091-6061,6061,128969,"Hood,Fume, 2024-367D-1",367D,367D,OPERATING,,,,,,,,
,,2024-091-6062,6062,128970,"Hood,Fume, 2024-367F-1",367F,367F,OPERATING,,,,,,,,
,,2024-091-6063,6063,119785,"Hood,Fume, 2024-B01-2",B01,B01,OPERATING,,,,,,,,
Olive Tjaden Hall,2007,2007-091-6001,6001,53848,"Hood Fume, 2007-B04A-E",Room B04A-E,Hood B04A-E,OPERATING,,,,,,,,
,,2007-091-6002,6002,53789,"Hood Fume, 2007-B04A-W",Room B04A-W,Hood B04A-W,OPERATING,,,,,,,,
Phillips Hall,2039H,2039H-091-6002,6002,53460,"Hood Fume, 2039H-414-01",Room 414,Hood Room 414,OPERATING,,,,,,,,
,,2039H-091-6003,6003,53461,"Hood Fume, 2039H-414-02",Room 414,Hood Room 414,OPERATING,,,,,,,,
,,2039H-091-6004,6004,53462,"Hood Fume, 2039H-417-01",Room 417,Hood Room 417,OPERATING,,,,,,,,
,,2039H-091-6005,6005,53463,"Hood Fume, 2039H-417-02",Room 417,Hood Room 417,OPERATING,,,,,,,,
,,2039H-091-6006,6006,52613,"Hood,Fume, 2039H-325",Room 325,Hood Room 325,OPERATING,,,,,,,,
,,2039H-091-6007,6007,134061,"Hood,Fume, 2039H-414A-01",Room 414A,Hood Room 414A,OPERATING,,,,,,,,
,,2039H-091-6008,6008,134062,"Hood,Fume, 2039H-414A-02",Room 414A,Hood Room 414A,OPERATING,,,,,,,,
Physical Sciences Building,2076,2076-091-6000,6000,86986,"Hood,Fume, 2076-111-01",111,111,OPERATING,,,,,,,,
,,2076-091-6001,6001,86987,"Hood,Fume, 2076-111-02",111,111,OPERATING,,,,,,,,
,,2076-091-6002,6002,86988,"Hood,Fume, 2076-111-03",111,111,OPERATING,,,,,,,,
,,2076-091-6003,6003,86989,"Hood,Fume, 2076-111-04",111,111,OPERATING,,,,,,,,
,,2076-091-6004,6004,86990,"Hood,Fume, 2076-111-05",111,111,OPERATING,,,,,,,,
,,2076-091-6005,6005,86991,"Hood,Fume, 2076-111-06",111,111,OPERATING,,,,,,,,
,,2076-091-6006,6006,86992,"Hood,Fume, 2076-111-07",111,111,OPERATING,,,,,,,,
,,2076-091-6007,6007,86993,"Hood,Fume, 2076-111-08",111,111,OPERATING,,,,,,,,
,,2076-091-6008,6008,86994,"Hood,Fume, 2076-111-09",111,111,OPERATING,,,,,,,,
,,2076-091-6009,6009,86995,"Hood,Fume, 2076-111-10",111,111,OPERATING,,,,,,,,
,,2076-091-6010,6010,86996,"Hood,Fume, 2076-111-11",111,111,OPERATING,,,,,,,,
,,2076-091-6011,6011,86997,"Hood,Fume, 2076-101-01",101,101,OPERATING,,,,,,,,
,,2076-091-6012,6012,86998,"Hood,Fume, 2076-101-02",101,101,OPERATING,,,,,,,,
,,2076-091-6013,6013,86999,"Hood,Fume, 2076-101-03",101,101,OPERATING,,,,,,,,
,,2076-091-6014,6014,87000,"Hood,Fume, 2076-101-04",101,101,OPERATING,,,,,,,,
,,2076-091-6015,6015,87001,"Hood,Fume, 2076-101-05",101,101,OPERATING,,,,,,,,
,,2076-091-6016,6016,87002,"Hood,Fume, 2076-101-06",101,101,OPERATING,,,,,,,,
,,2076-091-6017,6017,87003,"Hood,Fume, 2076-101-07",101,101,OPERATING,,,,,,,,
,,2076-091-6018,6018,87004,"Hood,Fume, 2076-101-08",101,101,OPERATING,,,,,,,,
,,2076-091-6019,6019,87005,"Hood,Fume, 2076-101-09",101,101,OPERATING,,,,,,,,
,,2076-091-6020,6020,87006,"Hood,Fume, 2076-101-10",101,101,OPERATING,,,,,,,,
,,2076-091-6021,6021,87007,"Hood,Fume, 2076-101-11",101,101,OPERATING,,,,,,,,
,,2076-091-6022,6022,87008,"Hood,Fume, 2076-105-01",105,105,OPERATING,,,,,,,,
,,2076-091-6023,6023,87009,"Hood,Fume, 2076-105-02",105,105,OPERATING,,,,,,,,
,,2076-091-6024,6024,87010,"Hood,Fume, 2076-105-03",105,105,OPERATING,,,,,,,,
,,2076-091-6025,6025,87011,"Hood,Fume, 2076-105-04",105,105,OPERATING,,,,,,,,
,,2076-091-6026,6026,87012,"Hood,Fume, 2076-105-05",105,105,OPERATING,,,,,,,,
,,2076-091-6027,6027,87013,"Hood,Fume, 2076-105-06",105,105,OPERATING,,,,,,,,
,,2076-091-6028,6028,87014,"Hood,Fume, 2076-105-07",105,105,OPERATING,,,,,,,,
,,2076-091-6029,6029,87015,"Hood,Fume, 2076-105-08",105,105,OPERATING,,,,,,,,
,,2076-091-6030,6030,87016,"Hood,Fume, 2076-105-09",105,105,OPERATING,,,,,,,,
,,2076-091-6031,6031,87017,"Hood,Fume, 2076-105-10",105,105,OPERATING,,,,,,,,
,,2076-091-6032,6032,87018,"Hood,Fume, 2076-105-11",105,105,OPERATING,,,,,,,,
,,2076-091-6033,6033,87019,"Hood,Fume, 2076-104, Chemical",104,104,OPERATING,,,,,,,,
,,2076-091-6034,6034,87020,"Hood,Fume, 2076-104A, Chemical",104A,104A,OPERATING,,,,,,,,
,,2076-091-6035,6035,87021,"Hood,Fume, 2076-104C, Chemical",104C,104C,OPERATING,,,,,,,,
,,2076-091-6036,6036,87022,"Hood,Fume, 2076-122",122,122,OPERATING,,,,,,,,
,,2076-091-6037,6037,87023,"Hood,Fume, 2076-125",125,125,OPERATING,,,,,,,,
,,2076-091-6038,6038,87024,"Hood,Fume, 2076-127",127,127,OPERATING,,,,,,,,
,,2076-091-6050,6050,87036,"Hood,Fume, 2076-115-01",115,115,OPERATING,,,,,,,,
,,2076-091-6051,6051,87037,"Hood,Fume, 2076-115-02",115,115,OPERATING,,,,,,,,
,,2076-091-6052,6052,87038,"Hood,Fume, 2076-115-03",115,115,OPERATING,,,,,,,,
,,2076-091-6053,6053,87039,"Hood,Fume, 2076-115-04",115,115,OPERATING,,,,,,,,
,,2076-091-6054,6054,87040,"Hood,Fume, 2076-115-05",115,115,OPERATING,,,,,,,,
,,2076-091-6055,6055,87041,"Hood,Fume, 2076-115-06",115,115,OPERATING,,,,,,,,
,,2076-091-6056,6056,87042,"Hood,Fume, 2076-115-07",115,115,OPERATING,,,,,,,,
,,2076-091-6057,6057,87043,"Hood,Fume, 2076-115-08",115,115,OPERATING,,,,,,,,
,,2076-091-6058,6058,87044,"Hood,Fume, 2076-115-09",115,115,OPERATING,,,,,,,,
,,2076-091-6059,6059,87045,"Hood,Fume, 2076-115-10",115,115,OPERATING,,,,,,,,
,,2076-091-6060,6060,87046,"Hood,Fume, 2076-115-11",115,115,OPERATING,,,,,,,,
,,2076-091-6061,6061,87047,"Hood,Fume, 2076-118-01",118,118,OPERATING,,,,,,,,
,,2076-091-6062,6062,87048,"Hood,Fume, 2076-118-02",118,118,OPERATING,,,,,,,,
,,2076-091-6063,6063,87049,"Hood,Fume, 2076-118-03",118,118,OPERATING,,,,,,,,
,,2076-091-6064,6064,87050,"Hood,Fume, 2076-118-04",118,118,OPERATING,,,,,,,,
,,2076-091-6065,6065,87051,"Hood,Fume, 2076-118-05",118,118,OPERATING,,,,,,,,
,,2076-091-6066,6066,87052,"Hood,Fume, 2076-118-06",118,118,OPERATING,,,,,,,,
,,2076-091-6067,6067,87053,"Hood,Fume, 2076-118-07",118,118,OPERATING,,,,,,,,
,,2076-091-6068,6068,87054,"Hood,Fume, 2076-118-08",118,118,OPERATING,,,,,,,,
,,2076-091-6069,6069,87055,"Hood,Fume, 2076-118-09",118,118,OPERATING,,,,,,,,
,,2076-091-6070,6070,87056,"Hood,Fume, 2076-118-10",118,118,OPERATING,,,,,,,,
,,2076-091-6071,6071,87057,"Hood,Fume, 2076-118-11",118,118,OPERATING,,,,,,,,
,,2076-091-6072,6072,87058,"Hood,Fume, 2076-G02",G02,G02,OPERATING,,,,,,,,
,,2076-091-6073,6073,87059,"Hood,Fume, 2076-G10",G10,G10,HIBERNATION,,,,,,,,
,,2076-091-6074,6074,87060,"Hood,Fume, 2076-G14",G14,G14,OPERATING,,,,,,,,
,,2076-091-6075,6075,87061,"Hood,Fume, 2076-G35",G35,G35,OPERATING,,,,,,,,
,,2076-091-6076,6076,87062,"Hood,Fume, 2076-G41-A, Chemical",G41,G41,OPERATING,,,,,,,,
,,2076-091-6077,6077,87063,"Hood,Fume, 2076-G48",G48,G48,OPERATING,,,,,,,,
,,2076-091-6078,6078,87064,"Hood,Fume, 2076-G54",G54,G54,OPERATING,,,,,,,,
,,2076-091-6079,6079,87065,"Hood,Fume, 2076-G61",G61,G61,OPERATING,,,,,,,,
,,2076-091-6080,6080,87066,"Hood,Fume, 2076-G65",G65,G65,OPERATING,,,,,,,,
,,2076-091-6081,6081,87067,"Hood,Fume, 2076-B21",B21,B21,OPERATING,,,,,,,,
,,2076-091-6082,6082,87068,"Hood,Fume, 2076-B29",B29,B29,OPERATING,,,,,,,,
,,2076-091-6083,6083,87069,"Hood,Fume, 2076-B34A",B34A,B34A,OPERATING,,,,,,,,
,,2076-091-6084,6084,87070,"Hood,Fume, 2076-B35",B35,B35,OPERATING,,,,,,,,
,,2076-091-6085,6085,87071,"Hood,Fume, 2076-B62",B62,B62,OPERATING,,,,,,,,
,,2076-091-6086,6086,87072,"Hood,Fume, 2076-B63",B63,B63,OPERATING,,,,,,,,
,,2076-091-6087,6087,87073,"Hood,Fume, 2076-B74",B74,B74,OPERATING,,,,,,,,
,,2076-091-6088,6088,87074,"Hood,Fume, 2076-B75",B75,B75,OPERATING,,,,,,,,
,,2076-091-6089,6089,87075,"Hood,Fume, 2076-B93",B93,B93,OPERATING,,,,,,,,
,,2076-091-6090,6090,87076,"Hood,Fume, 2076-292A-A",292A,292A,OPERATING,,,,,,,,
,,2076-091-6091,6091,87077,"Hood,Fume, 2076-292A-B",292A,292A,OPERATING,,,,,,,,
,,2076-091-6092,6092,87078,"Hood,Fume, 2076-296A-A",296A,296A,OPERATING,,,,,,,,
,,2076-091-6093,6093,87079,"Hood,Fume, 2076-296A-B",296A,296A,OPERATING,,,,,,,,
,,2076-091-6094,6094,87080,"Hood,Fume, 2076-286B-A",286B,286B,OPERATING,,,,,,,,
,,2076-091-6095,6095,87081,"Hood,Fume, 2076-286B-B",286B,286B,OPERATING,,,,,,,,
,,2076-091-6096,6096,87082,"Hood,Fume, 2076-284A-A",284A,284A,OPERATING,,,,,,,,
,,2076-091-6097,6097,87083,"Hood,Fume, 2076-284A-B",284A,284A,OPERATING,,,,,,,,
,,2076-091-6098,6098,87084,"Hood,Fume, 2076-264A-A",264A,264A,OPERATING,,,,,,,,
,,2076-091-6099,6099,87085,"Hood,Fume, 2076-264A-B",264A,264A,OPERATING,,,,,,,,
,,2076-091-6100,6100,87086,"Hood,Fume, 2076-264A-C",264A,264A,OPERATING,,,,,,,,
,,2076-091-6101,6101,87087,"Hood,Fume, 2076-264A-D",264A,264A,OPERATING,,,,,,,,
,,2076-091-6102,6102,87088,"Hood,Fume, 2076-262A-A",262A,262A,OPERATING,,,,,,,,
,,2076-091-6103,6103,87089,"Hood,Fume, 2076-262A-B",262A,262A,OPERATING,,,,,,,,
,,2076-091-6104,6104,87090,"Hood,Fume, 2076-262A-C",262A,262A,OPERATING,,,,,,,,
,,2076-091-6105,6105,87091,"Hood,Fume, 2076-262A-D",262A,262A,OPERATING,,,,,,,,
,,2076-091-6106,6106,87092,"Hood,Fume, 2076-250A-A",250A,250A,OPERATING,,,,,,,,
,,2076-091-6107,6107,87093,"Hood,Fume, 2076-250A-B",250A,250A,OPERATING,,,,,,,,
,,2076-091-6108,6108,87094,"Hood,Fume, 2076-250A-C",250A,250A,OPERATING,,,,,,,,
,,2076-091-6109,6109,87095,"Hood,Fume, 2076-250A-D",250A,250A,OPERATING,,,,,,,,
,,2076-091-6110,6110,87096,"Hood,Fume, 2076-240B-A",240B,240B,OPERATING,,,,,,,,
,,2076-091-6111,6111,87097,"Hood,Fume, 2076-240B-B",240B,240B,OPERATING,,,,,,,,
,,2076-091-6112,6112,87098,"Hood,Fume, 2076-240B-C",240B,240B,OPERATING,,,,,,,,
,,2076-091-6113,6113,87099,"Hood,Fume, 2076-240B-D",240B,240B,OPERATING,,,,,,,,
,,2076-091-6114,6114,87100,"Hood,Fume, 2076-235, Chemical",235,235,OPERATING,,,,,,,,
,,2076-091-6115,6115,87101,"Hood,Fume, 2076-232A-A",232A,232A,OPERATING,,,,,,,,
,,2076-091-6116,6116,87102,"Hood,Fume, 2076-232A-B",232A,232A,OPERATING,,,,,,,,
,,2076-091-6117,6117,87103,"Hood,Fume, 2076-220A-A",220A,220A,OPERATING,,,,,,,,
,,2076-091-6118,6118,87104,"Hood,Fume, 2076-220A-B",220A,220A,OPERATING,,,,,,,,
,,2076-091-6119,6119,87105,"Hood,Fume, 2076-230A-A",230A,230A,OPERATING,,,,,,,,
,,2076-091-6120,6120,87106,"Hood,Fume, 2076-230A-B",230A,230A,OPERATING,,,,,,,,
,,2076-091-6121,6121,87107,"Hood,Fume, 2076-260",260,260,OPERATING,,,,,,,,
,,2076-091-6122,6122,87108,"Hood,Fume, 2076-273",273,273,OPERATING,,,,,,,,
,,2076-091-6123,6123,87109,"Hood,Fume, 2076-236A-B, Chemical",236A,236A,OPERATING,,,,,,,,
,,2076-091-6124,6124,87110,"Hood,Fume, 2076-236A-A, Chemical",236A,236A,OPERATING,,,,,,,,
,,2076-091-6125,6125,87111,"Hood,Fume, 2076-202A-A",202A,202A,OPERATING,,,,,,,,
,,2076-091-6126,6126,87112,"Hood,Fume, 2076-202A-B",202A,202A,OPERATING,,,,,,,,
,,2076-091-6128,6128,87114,"Hood,Fume, 2076-279, Chemical",279,279,OPERATING,,,,,,,,
,,2076-091-6129,6129,87115,"Hood,Fume, 2076-G41-B, Chemical",G41,G41,OPERATING,,,,,,,,
,,2076-091-6130,6130,87116,"Hood,Fume, 2076-364A-B, Chemical",364A,364A,OPERATING,,,,,,,,
,,2076-091-6131,6131,87117,"Hood,Fume, 2076-364A-C, Chemical",364A,364A,OPERATING,,,,,,,,
,,2076-091-6134,6134,87120,"Hood,Fume, 2076-364A-A",364A,364A,OPERATING,,,,,,,,
,,2076-091-6136,6136,87122,"Hood,Fume, 2076-379",379,379,OPERATING,,,,,,,,
,,2076-091-6137,6137,103069,"Hood,Fume, 2076-337",337,337,OPERATING,,,,,,,,
,,2076-091-6138,6138,103291,"Hood,Fume, 2076-231",231,231,OPERATING,,,,,,,,
,,2076-091-6139,6139,103292,"Hood,Fume, 2076-270",270,270,OPERATING,,,,,,,,
,,2076-091-6140,6140,103293,"Hood,Fume, 2076-B32A",B32A,B32A,OPERATING,,,,,,,,
,,2076-091-6141,6141,103474,"Hood,Fume, 2076-279",279,279,OPERATING,,,,,,,,
,,2076-091-6142,6142,120299,"Hood,Fume, 2076-B87",B87,B87,OPERATING,,,,,,,,
,,2076-091-6143,6143,121398,"Hood,Fume, 2076-277",277,277,OPERATING,,,,,,,,
Plant Breeding Pesticide Bl,1908,1908-091-6001,6001,53892,"Hood Fume, 1908-103B",Room 103B,Hood room 103B,OPERATING,,,,,,,,
Plant Science Building,1022,1022-091-6004,6004,52513,"Hood Fume, 1022-105",Room 105,Hood Rm 105,HIBERNATION,,,,,,,,
,,1022-091-6005,6005,52514,"Hood Fume, 1022-123-E",Room 123E,Hood Rm 123E,OPERATING,,,,,,,,
,,1022-091-6006,6006,52517,"Hood Fume, 1022-144",Room 144,Hood Rm 144,OPERATING,,,,,,,,
,,1022-091-6007,6007,52518,"Hood Fume, 1022-146",Room 146,Hood Rm 146,OPERATING,,,,,,,,
,,1022-091-6008,6008,52519,"Hood Fume, 1022-147",Room 147,Hood Rm 147,OPERATING,,,,,,,,
,,1022-091-6009,6009,52520,"Hood Fume, 1022-202",Room 202,Hood Rm 202,OPERATING,,,,,,,,
,,1022-091-6011,6011,52522,"Hood Fume, 1022-203-H",Room 203-H,Hood Rm 203-H,OPERATING,,,,,,,,
,,1022-091-6012,6012,52523,"Hood Fume, 1022-207",Room 207,Hood Rm 207,OPERATING,,,,,,,,
,,1022-091-6013,6013,52524,"Hood Fume, 1022-227",Room 227,Hood Rm 227,OPERATING,,,,,,,,
,,1022-091-6014,6014,52525,"Hood Fume, 1022-230",Room 230,Hood Rm 230,OPERATING,,,,,,,,
,,1022-091-6015,6015,52526,"Hood Fume, 1022-239A",Room 239A,Hood Rm 239A,OPERATING,,,,,,,,
,,1022-091-6016,6016,52530,"Hood Fume, 1022-240",Room 240,Hood Rm 240,HIBERNATION,,,,,,,,
,,1022-091-6018,6018,52532,"Hood Fume, 1022-242B-H",Room 242B-H,Hood Rm 242B-H,OPERATING,,,,,,,,
,,1022-091-6019,6019,52533,"Hood Fume, 1022-250",Room 250,Hood Rm 250,OPERATING,,,,,,,,
,,1022-091-6020,6020,52534,"Hood Fume, 1022-253",Room 253,Hood Rm 253,OPERATING,,,,,,,,
,,1022-091-6021,6021,52535,"Hood Fume, 1022-262-E",Room 262-E,Hood Rm 262-E,OPERATING,,,,,,,,
,,1022-091-6022,6022,52536,"Hood Fume, 1022-262-W",Room 262-W,Hood Rm 262-W,OPERATING,,,,,,,,
,,1022-091-6023,6023,52537,"Hood Fume, 1022-302",Room 302,Hood Rm 302,OPERATING,,,,,,,,
,,1022-091-6025,6025,52539,"Hood Fume, 1022-304-01",Room 304-01,Hood Rm 304-01,OPERATING,,,,,,,,
,,1022-091-6026,6026,52540,"Hood Fume, 1022-341A",Room 341A,Hood Rm 341A,OPERATING,,,,,,,,
,,1022-091-6029,6029,52543,"Hood Fume, 1022-344",Room 344,Hood Rm 344,OPERATING,,,,,,,,
,,1022-091-6030,6030,52544,"Hood Fume, 1022-353",Room 353,Hood Rm 353,HIBERNATION,,,,,,,,
,,1022-091-6031,6031,52545,"Hood Fume, 1022-401-H",Room 401-H,Hood Rm 401-H,OPERATING,,,,,,,,
,,1022-091-6033,6033,52547,"Hood Fume, 1022-405-H",Room 405-H,Hood Rm 405-H,DECOMMISSIONED,,,,,,,,
,,1022-091-6034,6034,52548,"Hood Fume, 1022-413-H",Room 413-H,Hood Rm 413-H,OPERATING,,,,,,,,
,,1022-091-6035,6035,52549,"Hood Fume, 1022-427-H",Room 427-H,Hood Rm 427-H,OPERATING,,,,,,,,
,,1022-091-6036,6036,52550,"Hood Fume, 1022-430",Room 430,Hood Rm 430,OPERATING,,,,,,,,
,,1022-091-6037,6037,52551,"Hood Fume, 1022-433",Room 433,Hood Rm 433,OPERATING,,,,,,,,
,,1022-091-6038,6038,52552,"Hood Fume, 1022-434-H",Room 434-H,Hood Rm 434-H,OPERATING,,,,,,,,
,,1022-091-6044,6044,52507,"Hood Fume, 1022-021B",Room G021B,Hood Rm G021B,HIBERNATION,,,,,,,,
,,1022-091-6045,6045,52777,"Hood Fume, 1022-040",Room G040,Hood Rm G040,OPERATING,,,,,,,,
,,1022-091-6046,6046,52509,"Hood Fume, 1022-041",Room G041,Hood Rm G041,OPERATING,,,,,,,,
,,1022-091-6048,6048,52515,"Hood,Fume, 1022-211",Room 211,Hood Rm 211,OPERATING,,,,,,,,
,,1022-091-6052,60052,99196,"Hood,Fume, 1022-303F-01",Lab Room 303F,Hood Lab Room 303F,OPERATING,,,,,,,,
,,1022-091-6053,60052,99198,"Hood,Fume, 1022-303G-01",Lab Room 303F,Hood Lab Room 303G,OPERATING,,,,,,,,
,,1022-091-6054,6054,116257,"Hood,Fume, 1022-102B, Chemical",102B,102B,OPERATING,,,,,,,,
,,1022-091-6055,6055,116258,"Hood,Fume, 1022-G09, Chemical",G09,G09,OPERATING,,,,,,,,
Plant Virology Nematology,1135A,1135A-091-6001,6002,53395,"Hood,Fume, 1135A-115",Room 115,Hood Room 115,OPERATING,,,,,,,,
,,1135A-091-6002,6002,53396,"Hood,Fume, 1135A-103-E",Room 103,Hood Room 103,OPERATING,,,,,,,,
,,1135A-091-6003,6003,53397,"Hood,Fume, 1135A-103-W",Room 103-W,Hood Room 103-W,OPERATING,,,,,,,,
,,1135A-091-6004,6004,53398,"Hood,Fume, 1135A-B17",Room B17,Hood Room B17,HIBERNATION,,,,,,,,
Pomology Cold Storage Sales,1100,1100-091-6001,6001,53389,"Hood Fume, 1100-7",Room 107,Room 107,OPERATING,,,,,,,,
Pomology Pesticide Storage Bl,1101E,1101E-091-6001,6001,53390,"Hood Fume, 1101E-PH",104 - Mixing Room,104 - Mixing Room,OPERATING,,,,,,,,
Resource Ecology & Mgt Lb,1013B,1013B-091-6001,6001,52275,"Hood,Fume, 1013B-104",Room 104,Room 104,OPERATING,,,,,,,,
,,1013B-091-6002,6002,52353,"Hood,Fume, 1013B-207A",Room 207A,Room 207A,OPERATING,,,,,,,,
,,1013B-091-6003,6003,52939,"Hood,Fume, 1013B-212A",Room 212A,Hood Room 212A,OPERATING,,,,,,,,
Rice Hall,1040,1040-091-6001,6001,53387,"Hood Fume, 1040-211A",Room 211A,Hood Room 211A,INACTIVE,,,,,,,,
Riley-Robb Hall,1062,1062-091-6001,6001,52782,"Hood Fume, 1062-140",Room 140,Hood Room 140,OPERATING,,,,,,,,
,,1062-091-6002,6002,52783,"Hood Fume, 1062-141-01",Room 141,Hood Room 141,OPERATING,,,,,,,,
,,1062-091-6003,6003,52784,"Hood Fume, 1062-141-02",Room 141,Hood Room 141,OPERATING,,,,,,,,
,,1062-091-6004,6004,52785,"Hood Fume, 1062-144",Room 144,Hood Room 144,OPERATING,,,,,,,,
,,1062-091-6005,6005,52786,"Hood Fume, 1062-145-01",Room 145,Hood Room 145,OPERATING,,,,,,,,
,,1062-091-6006,6006,52787,"Hood Fume, 1062-145-02",Room 145,Hood Room 145,OPERATING,,,,,,,,
,,1062-091-6007,6007,52788,"Hood Fume, 1062-149-01",Room 149,Hood Room 149,OPERATING,,,,,,,,
,,1062-091-6008,6008,52789,"Hood Fume, 1062-149-02",Room 149,Hood Room 149,OPERATING,,,,,,,,
,,1062-091-6009,6009,52790,"Hood Fume, 1062-153-01",Room 153,Hood Room 153,OPERATING,,,,,,,,
,,1062-091-6010,6010,52791,"Hood Fume, 1062-153-02",Room 153,Hood Room 153,HIBERNATION,,,,,,,,
,,1062-091-6011,6011,52797,"Hood Fume, 1062-246-1",Room 246,Hood Room 246,DECOMMISSIONED,,,,,,,,
,,1062-091-6012,6012,52792,"Hood Fume, 1062-158",Room 158,Hood Room 158,OPERATING,,,,,,,,
